Episode,Reward,Success_Rate,Energy_Efficiency,Avg_Energy,Avg_Throughput,Throughput_Efficiency
274,0.48729960442106307,0.216,0.2264304405214992,4.769676716225157,0.26134119950065776,0.27396112467292105
275,0.2699527606640509,0.1606,0.17628795641606426,4.555047414043462,0.10783940296738835,0.11837352409868836
276,0.5728050704754916,0.2584,0.3030629502642252,4.263140706818734,0.28960400150324916,0.339660383529024
277,0.3156640875895739,0.163,0.18379791113332447,4.434217967846274,0.149375009346692,0.1684344459720418
278,0.32713528431854333,0.17,0.19276918087054765,4.4094185396306145,0.15139048050422418,0.171667170108223
279,0.3992945982872037,0.1892,0.2059369188586834,4.593639670064005,0.2024520345398581,0.2203612484662269
280,0.16093168058188578,0.0902,0.0963038243555377,4.683095432793852,0.08871053714159459,0.09471356970476197
281,0.046050618164867524,0.0292,0.03228361334361095,4.522418183059238,0.0423432164929406,0.04681479551311316
282,0.03262175515913834,0.0256,0.026502189700131937,4.829789592795903,0.03913154176205669,0.04051060714986959
283,0.3307977537146244,0.195,0.21294858121238994,4.578570068177903,0.1249664517382198,0.13646886459897695
284,0.319070606045419,0.1646,0.17531428461044032,4.694426365933382,0.15302466265620937,0.16298547546371392
285,0.09341746056994459,0.0494,0.05371835410865076,4.598055992192496,0.06626179423803681,0.07205414021768049
286,0.6204880636059776,0.2152,0.24712424400396066,4.354085145861912,0.3895395818421532,0.44732655516896414
287,0.09867214200975809,0.0584,0.06607908650269408,4.418947286568422,0.05797266522304586,0.06559556096002349
288,0.6748582384981534,0.3204,0.3619962792824914,4.425459850513673,0.3187817201276585,0.36016790446156327
289,0.25672427907911505,0.1436,0.1557868248797127,4.608862145784071,0.119329949003191,0.12945706036396354
290,0.2079502983535437,0.1062,0.1085567857203432,4.891449175438255,0.11843777096835698,0.1210661367627779
291,0.3554349652974449,0.1466,0.1542486079050084,4.752068819002934,0.21842743098609163,0.2298235140373256
292,0.45806633342489433,0.2276,0.255980972554353,4.44564292667638,0.20757734260261085,0.23346155553455383
293,0.6131494059034067,0.2636,0.2902666277187375,4.540652883035233,0.32754465893490364,0.3606801349632721
294,0.31945850122521285,0.1668,0.19715316872873634,4.230213520673884,0.14605934365741635,0.17263826393584586
295,0.5121857419046337,0.2036,0.22986380509060353,4.428709424690604,0.29574411594116295,0.33389424274750656
296,0.1275525542817661,0.0636,0.0636943619742335,4.992592596007817,0.08848624821036619,0.08861753338448011
297,0.4155940138554149,0.2128,0.22861501637696446,4.65411247634567,0.19017242811458798,0.20430579308206592
298,0.3947144624402213,0.1956,0.22317630938137573,4.382185558632663,0.18896822026691634,0.21560956027370795
299,0.4982712379236538,0.237,0.25422066068019866,4.661304855511691,0.245745816427513,0.2636019570109585
300,0.43390532568399903,0.2066,0.23465650755189188,4.402179214107508,0.21549809137932915,0.244762969541006
